t,x,y,theta,v,omega,h,gamma1,gamma2
34.620000,8.410697,-0.083412,1.144385,0.601818,0.020945,0.318344,1.400000,0.300000
34.630000,8.413186,-0.077932,1.144594,0.601174,0.019189,0.317783,1.400000,0.300000
34.640000,8.415671,-0.072458,1.144786,0.600526,0.017448,0.317220,1.400000,0.300000
34.650000,8.418152,-0.066989,1.144960,0.599873,0.015723,0.316656,1.400000,0.300000
34.660000,8.420630,-0.061526,1.145118,0.599216,0.014012,0.316077,1.400000,0.300000
34.670000,8.423104,-0.056069,1.145258,0.598555,0.012317,0.315458,1.400000,0.300000
34.680000,8.425574,-0.050617,1.145381,0.597889,0.010637,0.314839,1.400000,0.300000
34.690000,8.428041,-0.045171,1.145487,0.597219,0.008971,0.314215,1.400000,0.300000
34.700000,8.430505,-0.039730,1.145577,0.596544,0.007321,0.313582,1.400000,0.300000
34.710000,8.432966,-0.034296,1.145650,0.595864,0.005685,0.312903,1.400000,0.300000
34.720000,8.435423,-0.028868,1.145707,0.595180,0.004063,0.312224,1.400000,0.300000
34.730000,8.437878,-0.023446,1.145748,0.594492,0.002456,0.311540,1.400000,0.300000
34.740000,8.440329,-0.018030,1.145772,0.593799,0.000863,0.310848,1.400000,0.300000
34.750000,8.442778,-0.012620,1.145781,0.593101,-0.000716,0.310110,1.400000,0.300000
34.760000,8.445223,-0.007217,1.145774,0.592399,-0.002281,0.309369,1.400000,0.300000
34.770000,8.447666,-0.001820,1.145751,0.591692,-0.003832,0.308625,1.400000,0.300000
34.780000,8.450106,0.003571,1.145713,0.590981,-0.005369,0.307874,1.400000,0.300000
34.790000,8.452543,0.008954,1.145659,0.590265,-0.006893,0.307075,1.400000,0.300000
34.800000,8.454978,0.014332,1.145590,0.589544,-0.008403,0.306269,1.400000,0.300000
34.810000,8.457410,0.019702,1.145506,0.588819,-0.009900,0.305464,1.400000,0.300000
34.820000,8.459840,0.025065,1.145407,0.588088,-0.011384,0.304649,1.400000,0.300000
34.830000,8.462267,0.030422,1.145293,0.587353,-0.012855,0.303791,1.400000,0.300000
34.840000,8.464692,0.035772,1.145165,0.586614,-0.014313,0.302920,1.400000,0.300000
34.850000,8.467114,0.041114,1.145021,0.585869,-0.015758,0.302050,1.400000,0.300000
34.860000,8.469535,0.046450,1.144864,0.585120,-0.017191,0.301171,1.400000,0.300000
34.870000,8.471953,0.051778,1.144692,0.584366,-0.018611,0.300252,1.400000,0.300000
34.880000,8.474368,0.057099,1.144506,0.583607,-0.020019,0.299318,1.400000,0.300000
34.890000,8.476782,0.062412,1.144306,0.582843,-0.021415,0.298380,1.400000,0.300000
34.900000,8.479194,0.067718,1.144092,0.582074,-0.022799,0.297436,1.400000,0.300000
34.910000,8.481604,0.073017,1.143864,0.581301,-0.024171,0.296457,1.400000,0.300000
34.920000,8.484011,0.078308,1.143622,0.580522,-0.025531,0.295458,1.400000,0.300000
34.930000,8.486417,0.083591,1.143367,0.579739,-0.026880,0.294452,1.400000,0.300000
34.940000,8.488821,0.088867,1.143098,0.578951,-0.028218,0.293443,1.400000,0.300000
34.950000,8.491223,0.094134,1.142816,0.578157,-0.029545,0.292401,1.400000,0.300000
34.960000,8.493623,0.099394,1.142520,0.577359,-0.030861,0.291338,1.400000,0.300000
34.970000,8.496022,0.104646,1.142212,0.576555,-0.032165,0.290262,1.400000,0.300000
34.980000,8.498419,0.109890,1.141890,0.575747,-0.033460,0.289187,1.400000,0.300000
34.990000,8.500814,0.115125,1.141555,0.574933,-0.034744,0.288083,1.400000,0.300000
35.000000,8.503208,0.120353,1.141208,0.574115,-0.036017,0.286953,1.400000,0.300000
35.010000,8.505600,0.125572,1.140848,0.573291,-0.037281,0.285808,1.400000,0.300000
35.020000,8.507990,0.130782,1.140475,0.572462,-0.038534,0.284665,1.400000,0.300000
35.030000,8.510380,0.135985,1.140090,0.571628,-0.039778,0.283502,1.400000,0.300000
35.040000,8.512767,0.141178,1.139692,0.570789,-0.041012,0.282302,1.400000,0.300000
35.050000,8.515153,0.146363,1.139282,0.569945,-0.042237,0.281090,1.400000,0.300000
35.060000,8.517538,0.151540,1.138859,0.569095,-0.043453,0.279877,1.400000,0.300000
35.070000,8.519922,0.156708,1.138425,0.568241,-0.044660,0.278654,1.400000,0.300000
35.080000,8.522304,0.161867,1.137978,0.567381,-0.045858,0.277386,1.400000,0.300000
35.090000,8.524685,0.167017,1.137520,0.566515,-0.047047,0.276108,1.400000,0.300000
35.100000,8.527065,0.172158,1.137049,0.565644,-0.048228,0.274825,1.400000,0.300000
35.110000,8.529443,0.177290,1.136567,0.564769,-0.049401,0.273534,1.400000,0.300000
35.120000,8.531821,0.182413,1.136073,0.563887,-0.050565,0.272206,1.400000,0.300000
35.130000,8.534197,0.187527,1.135567,0.563001,-0.051722,0.270861,1.400000,0.300000
35.140000,8.536572,0.192631,1.135050,0.562109,-0.052871,0.269510,1.400000,0.300000
35.150000,8.538946,0.197726,1.134521,0.561211,-0.054013,0.268152,1.400000,0.300000
35.160000,8.541319,0.202812,1.133981,0.560308,-0.055147,0.266764,1.400000,0.300000
35.170000,8.543690,0.207888,1.133430,0.559400,-0.056274,0.265353,1.400000,0.300000
35.180000,8.546061,0.212955,1.132867,0.558486,-0.057395,0.263933,1.400000,0.300000
35.190000,8.548431,0.218012,1.132293,0.557567,-0.058509,0.262509,1.400000,0.300000
35.200000,8.550800,0.223060,1.131708,0.556642,-0.059617,0.261062,1.400000,0.300000
35.210000,8.553168,0.228098,1.131112,0.555712,-0.060718,0.259585,1.400000,0.300000
35.220000,8.555535,0.233125,1.130504,0.554776,-0.061813,0.258098,1.400000,0.300000
35.230000,8.557901,0.238143,1.129886,0.553834,-0.062903,0.256608,1.400000,0.300000
35.240000,8.560266,0.243151,1.129257,0.552887,-0.063987,0.255104,1.400000,0.300000
35.250000,8.562630,0.248149,1.128617,0.551935,-0.065065,0.253562,1.400000,0.300000
35.260000,8.564993,0.253137,1.127967,0.550976,-0.066138,0.252010,1.400000,0.300000
35.270000,8.567356,0.258114,1.127305,0.550012,-0.067206,0.250455,1.400000,0.300000
35.280000,8.569718,0.263082,1.126633,0.549042,-0.068270,0.248891,1.400000,0.300000
35.290000,8.572079,0.268038,1.125951,0.548066,-0.069329,0.247289,1.400000,0.300000
35.300000,8.574439,0.272985,1.125257,0.547084,-0.070384,0.245674,1.400000,0.300000
35.310000,8.576798,0.277921,1.124554,0.546097,-0.071435,0.244056,1.400000,0.300000
35.320000,8.579157,0.282846,1.123839,0.545104,-0.072482,0.242428,1.400000,0.300000
35.330000,8.581515,0.287761,1.123114,0.544104,-0.073526,0.240773,1.400000,0.300000
35.340000,8.583872,0.292665,1.122379,0.543099,-0.074565,0.239097,1.400000,0.300000
35.350000,8.586228,0.297558,1.121633,0.542088,-0.075602,0.237416,1.400000,0.300000
35.360000,8.588584,0.302440,1.120877,0.541071,-0.076636,0.235729,1.400000,0.300000
35.370000,8.590939,0.307312,1.120111,0.540048,-0.077667,0.234021,1.400000,0.300000
35.380000,8.593293,0.312172,1.119334,0.539018,-0.078695,0.232287,1.400000,0.300000
35.390000,8.595647,0.317021,1.118547,0.537983,-0.079722,0.230546,1.400000,0.300000
35.400000,8.597999,0.321859,1.117750,0.536941,-0.080746,0.228802,1.400000,0.300000
35.410000,8.600352,0.326686,1.116943,0.535893,-0.081769,0.227043,1.400000,0.300000
35.420000,8.602703,0.331502,1.116125,0.534839,-0.082789,0.225254,1.400000,0.300000
35.430000,8.605054,0.336306,1.115297,0.533777,-0.083809,0.223453,1.400000,0.300000
35.440000,8.607404,0.341098,1.114459,0.525278,-0.085051,0.221656,1.400000,0.300000
35.450000,8.609721,0.345812,1.113609,0.491747,-0.087031,0.219869,1.400000,0.300000
35.460000,8.611893,0.350224,1.112738,0.460914,-0.088871,0.218173,1.400000,0.300000
35.470000,8.613933,0.354357,1.111850,0.432050,-0.090596,0.216558,1.400000,0.300000
35.480000,8.615849,0.358230,1.110944,0.405533,-0.092196,0.215050,1.400000,0.300000
35.490000,8.617651,0.361863,1.110022,0.380826,-0.093691,0.213625,1.400000,0.300000
35.500000,8.619346,0.365273,1.109085,0.357800,-0.095087,0.212280,1.400000,0.300000
35.510000,8.620941,0.368476,1.108134,0.336518,-0.096383,0.211006,1.400000,0.300000
35.520000,8.622444,0.371486,1.107170,0.316613,-0.097593,0.209792,1.400000,0.300000
35.530000,8.623862,0.374318,1.106194,0.297952,-0.098724,0.208642,1.400000,0.300000
35.540000,8.625198,0.376981,1.105207,0.280597,-0.099774,0.207562,1.400000,0.300000
35.550000,8.626459,0.379487,1.104209,0.264428,-0.100751,0.206548,1.400000,0.300000
35.560000,8.627650,0.381848,1.103202,0.249083,-0.101667,0.205581,1.400000,0.300000
35.570000,8.628774,0.384071,1.102185,0.234701,-0.102519,0.204668,1.400000,0.300000
35.580000,8.629835,0.386165,1.101160,0.221271,-0.103311,0.203809,1.400000,0.300000
35.590000,8.630837,0.388137,1.100127,0.208684,-0.104046,0.202989,1.400000,0.300000
35.600000,8.631784,0.389997,1.099086,0.196900,-0.104729,0.202216,1.400000,0.300000
35.610000,8.632680,0.391750,1.098039,0.185695,-0.105370,0.201473,1.400000,0.300000
35.620000,8.633526,0.393403,1.096985,0.175189,-0.105965,0.200774,1.400000,0.300000
35.630000,8.634327,0.394961,1.095926,0.165328,-0.106518,0.200116,1.400000,0.300000
35.640000,8.635083,0.396431,1.094860,0.156065,-0.107032,0.199496,1.400000,0.300000
35.650000,8.635799,0.397818,1.093790,0.147356,-0.107510,0.198911,1.400000,0.300000
35.660000,8.636476,0.399127,1.092715,0.139161,-0.107955,0.198360,1.400000,0.300000
35.670000,8.637117,0.400362,1.091635,0.131393,-0.108370,0.197837,1.400000,0.300000
35.680000,8.637724,0.401528,1.090552,0.123966,-0.108759,0.197337,1.400000,0.300000
35.690000,8.638297,0.402627,1.089464,0.116978,-0.109121,0.196866,1.400000,0.300000
35.700000,8.638839,0.403664,1.088373,0.110398,-0.109458,0.196422,1.400000,0.300000
35.710000,8.639352,0.404641,1.087278,0.104197,-0.109772,0.196003,1.400000,0.300000
35.720000,8.639837,0.405563,1.086181,0.098352,-0.110065,0.195608,1.400000,0.300000
35.730000,8.640295,0.406434,1.085080,0.092827,-0.110339,0.195232,1.400000,0.300000
35.740000,8.640729,0.407254,1.083977,0.087606,-0.110595,0.194875,1.400000,0.300000
35.750000,8.641140,0.408028,1.082871,0.082674,-0.110836,0.194538,1.400000,0.300000
35.760000,8.641527,0.408758,1.081762,0.078011,-0.111062,0.194221,1.400000,0.300000
35.770000,8.641894,0.409447,1.080652,0.073602,-0.111275,0.193921,1.400000,0.300000
35.780000,8.642241,0.410096,1.079539,0.069422,-0.111476,0.193638,1.400000,0.300000
35.790000,8.642569,0.410708,1.078424,0.065417,-0.111668,0.193367,1.400000,0.300000
35.800000,8.642879,0.411284,1.077307,0.061630,-0.111851,0.193111,1.400000,0.300000
35.810000,8.643171,0.411827,1.076189,0.058046,-0.112024,0.192871,1.400000,0.300000
35.820000,8.643447,0.412338,1.075069,0.054655,-0.112190,0.192645,1.400000,0.300000
35.830000,8.643707,0.412818,1.073947,0.051444,-0.112348,0.192431,1.400000,0.300000
35.840000,8.643952,0.413270,1.072823,0.048403,-0.112501,0.192231,1.400000,0.300000
35.850000,8.644184,0.413695,1.071698,0.045522,-0.112648,0.192042,1.400000,0.300000
35.860000,8.644402,0.414095,1.070572,0.042793,-0.112790,0.191865,1.400000,0.300000
35.870000,8.644607,0.414470,1.069444,0.040206,-0.112929,0.191698,1.400000,0.300000
35.880000,8.644801,0.414823,1.068315,0.037754,-0.113065,0.191542,1.400000,0.300000
35.890000,8.644983,0.415154,1.067184,0.035429,-0.113199,0.191395,1.400000,0.300000
35.900000,8.645154,0.415464,1.066052,0.033224,-0.113330,0.191257,1.400000,0.300000
35.910000,8.645315,0.415754,1.064919,0.031133,-0.113460,0.191127,1.400000,0.300000
35.920000,8.645466,0.416027,1.063784,0.029150,-0.113589,0.191006,1.400000,0.300000
35.930000,8.645607,0.416281,1.062648,0.027267,-0.113718,0.190893,1.400000,0.300000
35.940000,8.645740,0.416520,1.061511,0.025481,-0.113847,0.190787,1.400000,0.300000
35.950000,8.645865,0.416742,1.060372,0.023786,-0.113977,0.190687,1.400000,0.300000
35.960000,8.645981,0.416949,1.059233,0.022177,-0.114107,0.190595,1.400000,0.300000
35.970000,8.646090,0.417143,1.058092,0.020650,-0.114239,0.190508,1.400000,0.300000
35.980000,8.646191,0.417323,1.056949,0.019200,-0.114372,0.190428,1.400000,0.300000
35.990000,8.646286,0.417490,1.055806,0.017823,-0.114508,0.190353,1.400000,0.300000
36.000000,8.646373,0.417645,1.054660,0.016516,-0.114645,0.190284,1.400000,0.300000
36.010000,8.646455,0.417788,1.053514,0.015274,-0.114785,0.190219,1.400000,0.300000
36.020000,8.646531,0.417921,1.052366,0.014095,-0.114927,0.190160,1.400000,0.300000
36.030000,8.646601,0.418044,1.051217,0.012975,-0.115073,0.190105,1.400000,0.300000
36.040000,8.646665,0.418156,1.050066,0.011911,-0.115222,0.190054,1.400000,0.300000
36.050000,8.646724,0.418259,1.048914,0.010901,-0.115374,0.190007,1.400000,0.300000
36.060000,8.646779,0.418354,1.047760,0.009941,-0.115530,0.189965,1.400000,0.300000
36.070000,8.646828,0.418440,1.046605,0.009029,-0.115689,0.189926,1.400000,0.300000
36.080000,8.646874,0.418518,1.045448,0.008163,-0.115852,0.189890,1.400000,0.300000
36.090000,8.646915,0.418589,1.044289,0.007339,-0.116020,0.189858,1.400000,0.300000
36.100000,8.646952,0.418652,1.043129,0.006557,-0.116191,0.189829,1.400000,0.300000
36.110000,8.646985,0.418709,1.041967,0.005815,-0.116367,0.189803,1.400000,0.300000
36.120000,8.647014,0.418759,1.040804,0.005109,-0.116547,0.189780,1.400000,0.300000
36.130000,8.647040,0.418803,1.039638,0.004438,-0.116732,0.189760,1.400000,0.300000
36.140000,8.647062,0.418841,1.038471,0.003801,-0.116922,0.189743,1.400000,0.300000
36.150000,8.647082,0.418874,1.037302,0.003196,-0.117116,0.189727,1.400000,0.300000
36.160000,8.647098,0.418902,1.036131,0.002620,-0.117315,0.189715,1.400000,0.300000
36.170000,8.647111,0.418924,1.034957,0.002074,-0.117518,0.189704,1.400000,0.300000
36.180000,8.647122,0.418942,1.033782,0.001555,-0.117727,0.189695,1.400000,0.300000
36.190000,8.647130,0.418955,1.032605,0.001062,-0.117941,0.189689,1.400000,0.300000
36.200000,8.647135,0.418964,1.031426,0.000594,-0.118160,0.189684,1.400000,0.300000
36.210000,8.647138,0.418970,1.030244,0.000149,-0.118384,0.189681,1.400000,0.300000
36.220000,8.647139,0.418971,1.029060,-0.000274,-0.118613,0.189680,1.400000,0.300000
36.230000,8.647138,0.418968,1.027874,-0.000675,-0.118847,0.189681,1.400000,0.300000
36.240000,8.647134,0.418963,1.026685,-0.001056,-0.119086,0.189683,1.400000,0.300000
36.250000,8.647129,0.418954,1.025495,-0.001418,-0.119331,0.189687,1.400000,0.300000
36.260000,8.647121,0.418942,1.024301,-0.001762,-0.119581,0.189692,1.400000,0.300000
36.270000,8.647112,0.418926,1.023106,-0.002088,-0.119836,0.189698,1.400000,0.300000
36.280000,8.647101,0.418909,1.021907,-0.002398,-0.120096,0.189705,1.400000,0.300000
36.290000,8.647089,0.418888,1.020706,-0.002692,-0.120362,0.189714,1.400000,0.300000
36.300000,8.647075,0.418865,1.019503,-0.002971,-0.120633,0.189724,1.400000,0.300000
36.310000,8.647059,0.418840,1.018296,-0.003235,-0.120910,0.189735,1.400000,0.300000
36.320000,8.647042,0.418812,1.017087,-0.003487,-0.121192,0.189747,1.400000,0.300000
36.330000,8.647024,0.418783,1.015875,-0.003725,-0.121479,0.189760,1.400000,0.300000
36.340000,8.647004,0.418751,1.014660,-0.003951,-0.121771,0.189774,1.400000,0.300000
36.350000,8.646983,0.418718,1.013443,-0.004165,-0.122069,0.189789,1.400000,0.300000
36.360000,8.646961,0.418682,1.012222,-0.004368,-0.122372,0.189804,1.400000,0.300000
36.370000,8.646938,0.418645,1.010998,-0.004561,-0.122681,0.189820,1.400000,0.300000
36.380000,8.646914,0.418607,1.009771,-0.004743,-0.122995,0.189838,1.400000,0.300000
36.390000,8.646889,0.418566,1.008542,-0.004916,-0.123314,0.189855,1.400000,0.300000
36.400000,8.646862,0.418525,1.007308,-0.005080,-0.123638,0.189874,1.400000,0.300000
36.410000,8.646835,0.418482,1.006072,-0.005235,-0.123968,0.189893,1.400000,0.300000
36.420000,8.646807,0.418438,1.004832,-0.005381,-0.124303,0.189912,1.400000,0.300000
36.430000,8.646778,0.418392,1.003589,-0.005520,-0.124644,0.189933,1.400000,0.300000
36.440000,8.646749,0.418346,1.002343,-0.005651,-0.124989,0.189953,1.400000,0.300000
36.450000,8.646718,0.418298,1.001093,-0.005775,-0.125340,0.189975,1.400000,0.300000
36.460000,8.646687,0.418250,0.999840,-0.005892,-0.125696,0.189996,1.400000,0.300000
36.470000,8.646655,0.418200,0.998583,-0.006003,-0.126057,0.190019,1.400000,0.300000
36.480000,8.646622,0.418150,0.997322,-0.006107,-0.126424,0.190041,1.400000,0.300000
36.490000,8.646589,0.418098,0.996058,-0.006206,-0.126796,0.190064,1.400000,0.300000
36.500000,8.646556,0.418046,0.994790,-0.006299,-0.127172,0.190087,1.400000,0.300000
36.510000,8.646521,0.417993,0.993518,-0.006386,-0.127554,0.190111,1.400000,0.300000
36.520000,8.646486,0.417940,0.992243,-0.006469,-0.127942,0.190135,1.400000,0.300000
36.530000,8.646451,0.417886,0.990963,-0.006546,-0.128334,0.190160,1.400000,0.300000
36.540000,8.646415,0.417831,0.989680,-0.006619,-0.128731,0.190184,1.400000,0.300000
36.550000,8.646379,0.417776,0.988393,-0.006687,-0.129133,0.190209,1.400000,0.300000
36.560000,8.646342,0.417720,0.987101,-0.006751,-0.129541,0.190234,1.400000,0.300000
36.570000,8.646305,0.417664,0.985806,-0.006811,-0.129953,0.190260,1.400000,0.300000
36.580000,8.646267,0.417607,0.984506,-0.006868,-0.130371,0.190285,1.400000,0.300000
36.590000,8.646229,0.417550,0.983203,-0.006920,-0.130793,0.190311,1.400000,0.300000
36.600000,8.646190,0.417492,0.981895,-0.006969,-0.131220,0.190337,1.400000,0.300000
36.610000,8.646152,0.417434,0.980582,-0.007014,-0.131653,0.190363,1.400000,0.300000
36.620000,8.646113,0.417376,0.979266,-0.007057,-0.132090,0.190390,1.400000,0.300000
36.630000,8.646073,0.417317,0.977945,-0.007096,-0.132532,0.190416,1.400000,0.300000
36.640000,8.646034,0.417259,0.976620,-0.007132,-0.132979,0.190443,1.400000,0.300000
36.650000,8.645994,0.417199,0.975290,-0.007166,-0.133431,0.190470,1.400000,0.300000
36.660000,8.645953,0.417140,0.973956,-0.007196,-0.133888,0.190497,1.400000,0.300000
36.670000,8.645913,0.417081,0.972617,-0.007225,-0.134349,0.190524,1.400000,0.300000
36.680000,8.645872,0.417021,0.971273,-0.007250,-0.134815,0.190551,1.400000,0.300000
36.690000,8.645831,0.416961,0.969925,-0.007274,-0.135286,0.190578,1.400000,0.300000
36.700000,8.645790,0.416901,0.968572,-0.007295,-0.135762,0.190605,1.400000,0.300000
36.710000,8.645749,0.416841,0.967215,-0.007314,-0.136243,0.190633,1.400000,0.300000
36.720000,8.645707,0.416781,0.965852,-0.007330,-0.136728,0.190660,1.400000,0.300000
36.730000,8.645665,0.416721,0.964485,-0.007345,-0.137218,0.190687,1.400000,0.300000
36.740000,8.645624,0.416660,0.963113,-0.007358,-0.137713,0.190715,1.400000,0.300000
36.750000,8.645581,0.416600,0.961736,-0.007369,-0.138212,0.190742,1.400000,0.300000
36.760000,8.645539,0.416540,0.960353,-0.007378,-0.138716,0.190770,1.400000,0.300000
36.770000,8.645497,0.416479,0.958966,-0.007385,-0.139225,0.190798,1.400000,0.300000
36.780000,8.645454,0.416419,0.957574,-0.007391,-0.139738,0.190825,1.400000,0.300000
36.790000,8.645412,0.416358,0.956177,-0.007395,-0.140256,0.190853,1.400000,0.300000
36.800000,8.645369,0.416298,0.954774,-0.007398,-0.140778,0.190880,1.400000,0.300000
36.810000,8.645326,0.416238,0.953366,-0.007399,-0.141305,0.190908,1.400000,0.300000
36.820000,8.645284,0.416177,0.951953,-0.007399,-0.141836,0.190936,1.400000,0.300000
36.830000,8.645241,0.416117,0.950535,-0.007398,-0.142372,0.190963,1.400000,0.300000
36.840000,8.645198,0.416057,0.949111,-0.007395,-0.142913,0.190991,1.400000,0.300000
36.850000,8.645154,0.415997,0.947682,-0.007390,-0.143458,0.191018,1.400000,0.300000
36.860000,8.645111,0.415937,0.946247,-0.007385,-0.144007,0.191046,1.400000,0.300000
36.870000,8.645068,0.415877,0.944807,-0.007378,-0.144561,0.191073,1.400000,0.300000
36.880000,8.645025,0.415817,0.943362,-0.007370,-0.145119,0.191101,1.400000,0.300000
36.890000,8.644981,0.415758,0.941911,-0.007361,-0.145682,0.191128,1.400000,0.300000
36.900000,8.644938,0.415698,0.940454,-0.007351,-0.146249,0.191155,1.400000,0.300000
36.910000,8.644895,0.415639,0.938991,-0.007340,-0.146820,0.191182,1.400000,0.300000
36.920000,8.644851,0.415579,0.937523,-0.007327,-0.147396,0.191210,1.400000,0.300000
36.930000,8.644808,0.415520,0.936049,-0.007314,-0.147977,0.191237,1.400000,0.300000
36.940000,8.644765,0.415462,0.934569,-0.007300,-0.148561,0.191264,1.400000,0.300000
36.950000,8.644721,0.415403,0.933084,-0.007284,-0.149150,0.191291,1.400000,0.300000
36.960000,8.644678,0.415344,0.931592,-0.007268,-0.149743,0.191318,1.400000,0.300000
36.970000,8.644634,0.415286,0.930095,-0.007251,-0.150341,0.191344,1.400000,0.300000
36.980000,8.644591,0.415228,0.928591,-0.007232,-0.150943,0.191371,1.400000,0.300000
36.990000,8.644548,0.415170,0.927082,-0.007213,-0.151549,0.191398,1.400000,0.300000
37.000000,8.644504,0.415112,0.925566,-0.007193,-0.152159,0.191424,1.400000,0.300000
37.010000,8.644461,0.415055,0.924045,-0.007172,-0.152774,0.191451,1.400000,0.300000
37.020000,8.644418,0.414998,0.922517,-0.007151,-0.153393,0.191477,1.400000,0.300000
37.030000,8.644374,0.414941,0.920983,-0.007128,-0.154016,0.191503,1.400000,0.300000
37.040000,8.644331,0.414884,0.919443,-0.007105,-0.154643,0.191529,1.400000,0.300000
37.050000,8.644288,0.414828,0.917897,-0.007080,-0.155275,0.191555,1.400000,0.300000
37.060000,8.644245,0.414771,0.916344,-0.007055,-0.155910,0.191581,1.400000,0.300000
37.070000,8.644202,0.414716,0.914785,-0.007029,-0.156550,0.191607,1.400000,0.300000
37.080000,8.644159,0.414660,0.913219,-0.007002,-0.157194,0.191633,1.400000,0.300000
37.090000,8.644116,0.414604,0.911647,-0.006975,-0.157842,0.191658,1.400000,0.300000
37.100000,8.644074,0.414549,0.910069,-0.006946,-0.158495,0.191683,1.400000,0.300000
37.110000,8.644031,0.414495,0.908484,-0.006917,-0.159151,0.191709,1.400000,0.300000
37.120000,8.643988,0.414440,0.906892,-0.006887,-0.159812,0.191734,1.400000,0.300000
37.130000,8.643946,0.414386,0.905294,-0.006857,-0.160477,0.191759,1.400000,0.300000
37.140000,8.643903,0.414332,0.903690,-0.006825,-0.161145,0.191784,1.400000,0.300000
37.150000,8.643861,0.414278,0.902078,-0.006793,-0.161818,0.191808,1.400000,0.300000
37.160000,8.643819,0.414225,0.900460,-0.006760,-0.162495,0.191833,1.400000,0.300000
37.170000,8.643777,0.414172,0.898835,-0.006726,-0.163177,0.191857,1.400000,0.300000
37.180000,8.643735,0.414120,0.897203,-0.006691,-0.163862,0.191881,1.400000,0.300000
37.190000,8.643693,0.414067,0.895565,-0.006656,-0.164551,0.191905,1.400000,0.300000
37.200000,8.643652,0.414015,0.893919,-0.006620,-0.165244,0.191929,1.400000,0.300000
37.210000,8.643610,0.413964,0.892267,-0.006583,-0.165941,0.191953,1.400000,0.300000
37.220000,8.643569,0.413913,0.890607,-0.006545,-0.166643,0.191976,1.400000,0.300000
37.230000,8.643528,0.413862,0.888941,-0.006506,-0.167348,0.192000,1.400000,0.300000
37.240000,8.643487,0.413811,0.887267,-0.006467,-0.168057,0.192023,1.400000,0.300000
37.250000,8.643446,0.413761,0.885587,-0.006427,-0.168771,0.192046,1.400000,0.300000
37.260000,8.643405,0.413711,0.883899,-0.006386,-0.169488,0.192069,1.400000,0.300000
37.270000,8.643364,0.413662,0.882204,-0.006345,-0.170209,0.192091,1.400000,0.300000
37.280000,8.643324,0.413613,0.880502,-0.006302,-0.170934,0.192114,1.400000,0.300000
37.290000,8.643284,0.413565,0.878793,-0.006259,-0.171664,0.192136,1.400000,0.300000
37.300000,8.643244,0.413516,0.877076,-0.006215,-0.172397,0.192158,1.400000,0.300000
37.310000,8.643204,0.413469,0.875352,-0.006170,-0.173134,0.192180,1.400000,0.300000
37.320000,8.643165,0.413421,0.873621,-0.006124,-0.173875,0.192201,1.400000,0.300000
37.330000,8.643125,0.413374,0.871882,-0.006078,-0.174620,0.192222,1.400000,0.300000
37.340000,8.643086,0.413328,0.870136,-0.006030,-0.175368,0.192244,1.400000,0.300000
37.350000,8.643047,0.413282,0.868382,-0.005982,-0.176121,0.192265,1.400000,0.300000
37.360000,8.643008,0.413236,0.866621,-0.005933,-0.176878,0.192285,1.400000,0.300000
37.370000,8.642970,0.413191,0.864852,-0.005883,-0.177638,0.192306,1.400000,0.300000
37.380000,8.642932,0.413146,0.863076,-0.005833,-0.178402,0.192326,1.400000,0.300000
37.390000,8.642894,0.413102,0.861292,-0.005781,-0.179171,0.192346,1.400000,0.300000
37.400000,8.642856,0.413058,0.859500,-0.005729,-0.179943,0.192366,1.400000,0.300000
37.410000,8.642819,0.413015,0.857701,-0.005676,-0.180718,0.192385,1.400000,0.300000
37.420000,8.642781,0.412972,0.855893,-0.005622,-0.181498,0.192405,1.400000,0.300000
37.430000,8.642745,0.412930,0.854078,-0.005567,-0.182282,0.192424,1.400000,0.300000
37.440000,8.642708,0.412888,0.852256,-0.005511,-0.183069,0.192443,1.400000,0.300000
37.450000,8.642672,0.412846,0.850425,-0.005454,-0.183860,0.192461,1.400000,0.300000
37.460000,8.642636,0.412805,0.848586,-0.005396,-0.184655,0.192479,1.400000,0.300000
37.470000,8.642600,0.412765,0.846740,-0.005338,-0.185453,0.192497,1.400000,0.300000
37.480000,8.642565,0.412725,0.844885,-0.005278,-0.186256,0.192515,1.400000,0.300000
37.490000,8.642529,0.412685,0.843023,-0.005217,-0.187062,0.192533,1.400000,0.300000
37.500000,8.642495,0.412646,0.841152,-0.005156,-0.187872,0.192550,1.400000,0.300000
37.510000,8.642460,0.412608,0.839273,-0.005094,-0.188685,0.192567,1.400000,0.300000
37.520000,8.642426,0.412570,0.837387,-0.005030,-0.189502,0.192583,1.400000,0.300000
37.530000,8.642393,0.412533,0.835492,-0.004966,-0.190323,0.192600,1.400000,0.300000
37.540000,8.642359,0.412496,0.833588,-0.004901,-0.191148,0.192616,1.400000,0.300000
37.550000,8.642326,0.412460,0.831677,-0.004835,-0.191976,0.192631,1.400000,0.300000
37.560000,8.642294,0.412424,0.829757,-0.004767,-0.192808,0.192647,1.400000,0.300000
37.570000,8.642261,0.412389,0.827829,-0.004699,-0.193644,0.192662,1.400000,0.300000
37.580000,8.642230,0.412354,0.825893,-0.004630,-0.194483,0.192677,1.400000,0.300000
37.590000,8.642198,0.412320,0.823948,-0.004560,-0.195326,0.192691,1.400000,0.300000
37.600000,8.642167,0.412287,0.821994,-0.004488,-0.196172,0.192705,1.400000,0.300000
37.610000,8.642137,0.412254,0.820033,-0.004416,-0.197022,0.192719,1.400000,0.300000
